wojewodztwo;powiat_miasto;liczba_szczepien_ogolnie;liczba_szczepien_dziennie;dawka_2_ogolem;dawka_2_dziennie;teryt;dawka_1_ogolem;dawka_1_dziennie;dawka_3_ogolem;dawka_3_dziennie;dawka_przypominajaca_ogolem;dawka_przypominajaca_dziennie
warmiñsko-mazurskie;piski;60071;359;25353;33;t2816;29481;51;67;0;5170;275
warmiñsko-mazurskie;szczycieñski;66128;314;28221;32;t2817;31561;47;730;4;5616;231
warmiñsko-mazurskie;go³dapski;22936;179;9537;11;t2818;11072;12;43;0;2284;156
warmiñsko-mazurskie;wêgorzewski;24055;204;10578;0;t2819;11250;16;72;0;2155;188
warmiñsko-mazurskie;Elbl¹g;150708;879;64288;80;t2861;72041;61;1175;1;13204;737
warmiñsko-mazurskie;Olsztyn;276027;1181;112222;50;t2862;131883;128;2230;5;29692;998
wielkopolskie;chodzieski;47391;409;20149;24;t3001;23131;39;253;0;3858;346
wielkopolskie;czarnkowsko-trzcianecki;102335;578;43615;10;t3002;50328;73;369;5;8023;490
wielkopolskie;gnieŸnieñski;171044;826;73755;93;t3003;82535;104;593;1;14161;628
wielkopolskie;gostyñski;89441;414;39312;6;t3004;43462;64;222;0;6445;344
wielkopolskie;grodziski;42043;54;19233;13;t3005;20468;3;205;0;2137;38
wielkopolskie;jarociñski;65679;181;28985;31;t3006;31888;10;211;0;4595;140
wielkopolskie;kaliski;71519;163;31966;1;t3007;35777;43;329;22;3447;97
wielkopolskie;kêpiñski;51320;334;22547;6;t3008;25983;41;163;1;2627;286
wielkopolskie;kolski;78231;294;32851;16;t3009;39332;46;562;0;5486;232
wielkopolskie;koniñski;90101;252;38071;7;t3010;45001;32;713;2;6316;211
wielkopolskie;koœciañski;76644;554;33176;5;t3011;36907;60;166;1;6395;488
wielkopolskie;krotoszyñski;73644;488;31938;12;t3012;35759;69;413;1;5534;406
wielkopolskie;leszczyñski;23802;172;10403;31;t3013;11356;12;172;0;1871;129
wielkopolskie;miêdzychodzki;38691;219;17133;4;t3014;18719;13;119;2;2720;200
wielkopolskie;nowotomyski;73427;445;31976;24;t3015;35966;84;162;2;5323;335
wielkopolskie;obornicki;96584;408;38949;31;t3016;49226;74;1057;8;7352;295
wielkopolskie;ostrowski;155799;620;63839;26;t3017;78400;100;596;31;12964;463
wielkopolskie;ostrzeszowski;53323;239;21836;24;t3018;27106;35;263;11;4118;169
wielkopolskie;pilski;118826;735;51209;33;t3019;55956;74;522;14;11139;614
wielkopolskie;pleszewski;73548;533;32193;62;t3020;35686;93;164;4;5505;374
wielkopolskie;poznañski;256253;1527;104665;90;t3021;116696;163;1701;0;33191;1274
wielkopolskie;rawicki;64380;300;27016;15;t3022;32122;45;236;0;5006;240
wielkopolskie;s³upecki;51395;237;21638;17;t3023;24728;17;573;1;4456;202
wielkopolskie;szamotulski;84836;342;35246;15;t3024;41160;29;259;0;8171;298
wielkopolskie;œredzki;74877;291;33027;14;t3025;36579;34;148;0;5123;243
wielkopolskie;œremski;42844;192;18163;26;t3026;20385;17;461;0;3835;149
wielkopolskie;turecki;70880;391;30591;42;t3027;34644;57;756;1;4889;291
wielkopolskie;w¹growiecki;39123;320;16798;27;t3028;18637;40;1032;3;2656;250
wielkopolskie;wolsztyñski;61267;380;25969;11;t3029;29574;87;123;1;5601;281
wielkopolskie;wrzesiñski;79548;385;33267;9;t3030;39049;47;385;0;6847;329
wielkopolskie;z³otowski;51652;376;21760;20;t3031;25472;56;103;1;4317;299
wielkopolskie;Kalisz;130800;390;55189;15;t3061;63316;62;181;1;12114;312
wielkopolskie;Konin;124385;616;51080;25;t3062;60811;68;769;0;11725;523
wielkopolskie;Leszno;87709;396;35084;21;t3063;45384;66;536;3;6705;306
wielkopolskie;Poznañ;1308039;4967;553581;218;t3064;626125;475;6927;20;121406;4254
zachodniopomorskie;bia³ogardzki;51924;74;21687;1;t3201;25821;9;38;0;4378;64
zachodniopomorskie;choszczeñski;46031;269;18852;10;t3202;21686;33;208;0;5285;226
zachodniopomorskie;drawski;68467;418;28230;9;t3203;33889;35;234;0;6114;374
zachodniopomorskie;goleniowski;76863;483;31992;22;t3204;38562;72;687;0;5622;389
zachodniopomorskie;gryficki;43151;209;18158;23;t3205;21816;33;165;0;3012;153
zachodniopomorskie;gryfiñski;70152;353;29077;36;t3206;33801;56;829;27;6445;234
zachodniopomorskie;kamieñski;58637;203;24177;7;t3207;28518;29;387;0;5555;167
zachodniopomorskie;ko³obrzeski;107820;594;45515;50;t3208;52349;79;1006;77;8950;388
zachodniopomorskie;koszaliñski;40921;238;16933;9;t3209;20210;24;422;52;3356;153
zachodniopomorskie;myœliborski;50256;166;20729;5;t3210;24481;18;95;0;4951;143
zachodniopomorskie;policki;61468;505;25594;14;t3211;28370;41;109;1;7395;449
zachodniopomorskie;pyrzycki;34890;212;14954;15;t3212;16608;41;55;1;3273;155
zachodniopomorskie;s³awieñski;62751;233;26081;15;t3213;31459;18;443;0;4768;200
zachodniopomorskie;stargardzki;110875;616;45366;42;t3214;53415;77;321;1;11773;496
zachodniopomorskie;szczecinecki;98659;439;40338;28;t3215;48871;58;593;1;8857;352
zachodniopomorskie;œwidwiñski;51403;424;19616;49;t3216;26305;45;560;0;4922;330
zachodniopomorskie;wa³ecki;45180;186;20249;15;t3217;22033;25;246;1;2652;145
zachodniopomorskie;³obeski;55177;414;21052;7;t3218;29128;60;225;1;4772;346
zachodniopomorskie;Koszalin;150885;813;61142;47;t3261;70609;99;528;1;18606;666
zachodniopomorskie;Szczecin;687508;3034;279465;159;t3262;336658;346;3571;1;67814;2528
zachodniopomorskie;Œwinoujœcie;47611;202;20402;1;t3263;22954;21;117;1;4138;179
Ca³y kraj;;43277210;211638;18102027;11667;t0000;21048776;24843;222851;1936;3903556;173192
